orgao,unidade,data,empenho,processo,credor,cpf_cnpj,pago,retido,anulacao,acao,funcao,subfuncao,programa,categoria_economica,natureza_despesa,modalidade_aplicacao,elemento,subelemento,fonte_de_recurso,conta_banco,tipo,no_doc,data_atesto,responsavel_atesto,historico_empenho,historico_pagamento
35 - EMPRESA MUNICIPAL DE SERVIÇOS URBANOS,35301 - EMPRESA MUNICIPAL DE SERVIÇOS URBANOS - EMSURB,30/11/2015,820,1884,TRIBUNAL DE JUSTICA DO ESTADO DE SERGIPE,13.166.970/0001-03,"R$ 210.677,90","R$ 0,00","R$ 0,00",2222 - Manutenção da EMSURB,04 - Administração,122 - Administração Geral,0012 - APOIO ÀS POLITICAS PÚBLICAS MUNICIPAIS,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33909100 - Sentenças Judiciais,33909115 - Outras Sentenças Juducuais Transitada Em Julgado,"0120000 - Royalties-Petróleo, Xistos e Gás",Bc: 104 / Ag: 59 / CC: 000027487,Autorização de Débito,2175,,,ESTIMATIVA REFERENTE A BLOQUEIO JUDICIAL NA FONTE 20.,ESTIMATIVA REFERENTE A BLOQUEIO JUDICIAL NA FONTE 20.
13 - SECRETARIA MUNICIPAL DA FAZENDA,13101 - SECRETARIA MUNICIPAL DA FAZENDA,30/11/2015,328,982,BANCO DO BRASIL SA,00.000.000/5103-94,"R$ 14,60","R$ 0,00","R$ 0,00",2040 - Manutenção e Coordenação Geral - SEMFAZ,04 - Administração,122 - Administração Geral,0012 - APOIO ÀS POLITICAS PÚBLICAS MUNICIPAIS,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33903900 - Outros Serviços de Terceiros - Pessoa Jurídica,33903964 - Serviços Bancários,"0120000 - Royalties-Petróleo, Xistos e Gás",Bc: 001 / Ag: 3611 / CC: 624314,Autorização de Débito,525,,,VALOR PARA COBRIR DESPESAS REFERENTE PRESTAÇÃO DE SERVIÇOS DE TARIFAS BANCÁRIAS.,"VALOR PARA COBRIR DESPESAS REFERENTE PRESTAÇÃO DE SERVIÇOS DE TARIFAS BANCÁRIAS, RELATIVO AO MES DE NOVEMBRO/2015."
27 - SECRETARIA MUNICIPAL DA INFRAESTRUTURA,27101 - SECRETARIA MUNICIPAL DA INFRAESTRUTURA - SEMINFRA,24/11/2015,398,569,EMPRESA MUNICIPAL DE OBRAS E URBANIZAÇÃO - EMURB,13.118.245/0001-60,"R$ 293.000,00","R$ 0,00","R$ 0,00","1025 - Construção/Recuperação de Ruas, Pontes, Viadutos, Avenidas e Praças",15 - Urbanismo,451 - Infraestrutura Urbana,0135 - GESTÃO URBANA,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33903900 - Outros Serviços de Terceiros - Pessoa Jurídica,33903999 - Outros Serviços de Terceiros - Pessoa Jurídica,"0120000 - Royalties-Petróleo, Xistos e Gás",Bc: 104 / Ag: 59 / CC: 4856,Autorização de Débito,671,,,VALOR REFERE-SE: A AQUISIÇÃO DE MATÉRIA PRIMA (AGREGADOS) UTILIZADA NA INDUSTRIALIZAÇÃO DO CBUQ PARA UTILIZAÇÃO EM SERVIÇOS DE PAVIMENTAÇÃO ASFALTICA EM DIVERSOS LOGRADOUROS DE ARACAJU/SE. ( ADITIVO AO CONVÊNIO N° 125/2010).OBS: COMPLEMENTO DA NE N° 392/2015.,VALOR REF. AO PAGTO DO ADITIVO AO CONVÊNIO N° 125/2010. OBS: CONF. SOLICITAÇÃO OFICIO N° 2657/2015.OBS: COMPLEMENTO DA LIQ. N° 669/2015.
27 - SECRETARIA MUNICIPAL DA INFRAESTRUTURA,27101 - SECRETARIA MUNICIPAL DA INFRAESTRUTURA - SEMINFRA,24/11/2015,392,568,EMPRESA MUNICIPAL DE OBRAS E URBANIZAÇÃO - EMURB,13.118.245/0001-60,"R$ 5.000,00","R$ 0,00","R$ 0,00","1025 - Construção/Recuperação de Ruas, Pontes, Viadutos, Avenidas e Praças",15 - Urbanismo,451 - Infraestrutura Urbana,0135 - GESTÃO URBANA,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33903900 - Outros Serviços de Terceiros - Pessoa Jurídica,33903999 - Outros Serviços de Terceiros - Pessoa Jurídica,"0120000 - Royalties-Petróleo, Xistos e Gás",Bc: 104 / Ag: 59 / CC: 4856,Autorização de Débito,671,,,VALOR REFERE-SE: A AQUISIÇÃO DE MATÉRIA PRIMA (AGREGADOS) UTILIZADA NA INDUSTRIALIZAÇÃO DO CBUQ PARA UTILIZAÇÃO EM SERVIÇOS DE PAVIMENTAÇÃO ASFALTICA EM DIVERSOS LOGRADOUROS DE ARACAJU/SE. ( ADITIVO AO CONVÊNIO N° 125/2010).,VALOR REF. AO PAGTO DO ADITIVO AO CONVÊNIO N° 125/2010. OBS: CONF. SOLICITAÇÃO OFICIO N° 2657/2015.
35 - EMPRESA MUNICIPAL DE SERVIÇOS URBANOS,35301 - EMPRESA MUNICIPAL DE SERVIÇOS URBANOS - EMSURB,18/11/2015,543,1791,ESTRE AMBIENTAL S.A,03.147.393/0013-92,"R$ 25.908,89","R$ 0,00","R$ 0,00",2149 - Limpeza Urbana / Gestão de Resíduos Sólidos,18 - Gestão Ambiental,452 - Serviços Urbanos,0140 - GESTÃO AMBIENTAL,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33903900 - Outros Serviços de Terceiros - Pessoa Jurídica,33903961 - Limpeza e Conservação,"0120000 - Royalties-Petróleo, Xistos e Gás",Bc: 104 / Ag: 59 / CC: 000027487,Autorização de Débito,2038,,,"SERVIÇO DE TRANSBORDO, TRANSPORTE EDESTINAÇÃO FINAL DOS RESIDUOS SOLIDOS URBANOS (DOMICILIARES E PUBLICOS) NO MUNICIPIO DE ARACAJU - CONTRATO 016/2015 - ESTRE AMBIENTAL - FONTE 20","SERVIÇO DE TRANSBORDO, TRANSPORTE EDESTINAÇÃO FINAL DOS RESIDUOS SOLIDOS URBANOS (DOMICILIARES E PUBLICOS) NO MUNICIPIO DE ARACAJU - CONTRATO 016/2015 - ESTRE AMBIENTAL - NF 2532 - JULHO/2015."
27 - SECRETARIA MUNICIPAL DA INFRAESTRUTURA,27101 - SECRETARIA MUNICIPAL DA INFRAESTRUTURA - SEMINFRA,18/11/2015,392,566,EMPRESA MUNICIPAL DE OBRAS E URBANIZAÇÃO - EMURB,13.118.245/0001-60,"R$ 295.000,00","R$ 0,00","R$ 0,00","1025 - Construção/Recuperação de Ruas, Pontes, Viadutos, Avenidas e Praças",15 - Urbanismo,451 - Infraestrutura Urbana,0135 - GESTÃO URBANA,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33903900 - Outros Serviços de Terceiros - Pessoa Jurídica,33903999 - Outros Serviços de Terceiros - Pessoa Jurídica,"0120000 - Royalties-Petróleo, Xistos e Gás",Bc: 104 / Ag: 59 / CC: 4856,Autorização de Débito,669,,,VALOR REFERE-SE: A AQUISIÇÃO DE MATÉRIA PRIMA (AGREGADOS) UTILIZADA NA INDUSTRIALIZAÇÃO DO CBUQ PARA UTILIZAÇÃO EM SERVIÇOS DE PAVIMENTAÇÃO ASFALTICA EM DIVERSOS LOGRADOUROS DE ARACAJU/SE. ( ADITIVO AO CONVÊNIO N° 125/2010).,VALOR REF. AO PAGTO DO ADITIVO AO CONVÊNIO N° 125/2010. OBS: CONF. SOLICITAÇÃO OFICIO N° 2601/2015.
13 - SECRETARIA MUNICIPAL DA FAZENDA,13101 - SECRETARIA MUNICIPAL DA FAZENDA,18/11/2015,388,944,DELEGACIA DA RECEITA FEDERAL DO BRASIL EM ARACAJU,00.394.460/0092-89,"R$ 18.508,76","R$ 0,00","R$ 0,00",2040 - Manutenção e Coordenação Geral - SEMFAZ,04 - Administração,122 - Administração Geral,0012 - APOIO ÀS POLITICAS PÚBLICAS MUNICIPAIS,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33904700 - Obrigações Tributárias e Contributivas,33904712 - Contribuicao Para O Pis ou Pasep,"0120000 - Royalties-Petróleo, Xistos e Gás",Bc: 001 / Ag: 3611 / CC: 624314,Autorização de Débito,495,,,"VALOR PARA COMPLMENTAR A NE: 185/2015, PARA COBRIR DESPESAS COM PASEP NO CORRENTE ANO,",VALOR PARA COBRIR DESPESAS COM PASEP NO MES DE NOVEMBRO/2015.
35 - EMPRESA MUNICIPAL DE SERVIÇOS URBANOS,35301 - EMPRESA MUNICIPAL DE SERVIÇOS URBANOS - EMSURB,18/11/2015,188,1792,ESTRE AMBIENTAL S/A,03.147.393/0014-73,"R$ 401.604,32","R$ 0,00","R$ 0,00",2149 - Limpeza Urbana / Gestão de Resíduos Sólidos,18 - Gestão Ambiental,452 - Serviços Urbanos,0140 - GESTÃO AMBIENTAL,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33909200 - Despesas de Exercícios Anteriores,33909239 - Outros Servicos de Terceiros- Pessoa Juridica,"0120000 - Royalties-Petróleo, Xistos e Gás",Bc: 104 / Ag: 59 / CC: 000027487,Autorização de Débito,2037,,,PAGAMENTO DA NF 1704 - ESTRE AMBIENTAL - CONTRATO 018/2014 - MEDIÇÃO DE SETEMBRO/2014,PAGAMENTO DA NF 1704 - ESTRE AMBIENTAL - CONTRATO 018/2014 - MEDIÇÃO DE SETEMBRO/2014
35 - EMPRESA MUNICIPAL DE SERVIÇOS URBANOS,35301 - EMPRESA MUNICIPAL DE SERVIÇOS URBANOS - EMSURB,18/11/2015,188,1793,ESTRE AMBIENTAL S/A,03.147.393/0014-73,"R$ 22.486,79","R$ 0,00","R$ 0,00",2149 - Limpeza Urbana / Gestão de Resíduos Sólidos,18 - Gestão Ambiental,452 - Serviços Urbanos,0140 - GESTÃO AMBIENTAL,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33909200 - Despesas de Exercícios Anteriores,33909239 - Outros Servicos de Terceiros- Pessoa Juridica,"0120000 - Royalties-Petróleo, Xistos e Gás",Bc: 104 / Ag: 59 / CC: 000027487,Autorização de Débito,2036,,,PAGAMENTO DA NF 1704 - ESTRE AMBIENTAL - CONTRATO 018/2014 - MEDIÇÃO DE SETEMBRO/2014,PAGAMENTO DA NF 1704 - ESTRE AMBIENTAL - CONTRATO 018/2014 - MEDIÇÃO DE SETEMBRO/2014
13 - SECRETARIA MUNICIPAL DA FAZENDA,13101 - SECRETARIA MUNICIPAL DA FAZENDA,18/11/2015,185,943,DELEGACIA DA RECEITA FEDERAL DO BRASIL EM ARACAJU,00.394.460/0092-89,"R$ 22,83","R$ 0,00","R$ 0,00",2040 - Manutenção e Coordenação Geral - SEMFAZ,04 - Administração,122 - Administração Geral,0012 - APOIO ÀS POLITICAS PÚBLICAS MUNICIPAIS,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33904700 - Obrigações Tributárias e Contributivas,33904712 - Contribuicao Para O Pis ou Pasep,"0120000 - Royalties-Petróleo, Xistos e Gás",Bc: 001 / Ag: 3611 / CC: 624314,Autorização de Débito,495,,,"VALOR PARA COMPLEMENATAR A NE: 029/2015, PARA COBRIR DESPESAS COM PASEP NO CORRENTE ANO.",VALORPARA COBRIR DESPESAS COM PASEP NO MES DE NOVEMBRO/2015.
35 - EMPRESA MUNICIPAL DE SERVIÇOS URBANOS,35301 - EMPRESA MUNICIPAL DE SERVIÇOS URBANOS - EMSURB,18/11/2015,114,1790,TORRE EMPREENDIMENTO RURAL E CONSTRUCAO LTDA.,34.405.597/0002-57,"R$ 1.424.846,01","R$ 524.846,01","R$ 0,00",2149 - Limpeza Urbana / Gestão de Resíduos Sólidos,18 - Gestão Ambiental,452 - Serviços Urbanos,0140 - GESTÃO AMBIENTAL,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33903900 - Outros Serviços de Terceiros - Pessoa Jurídica,33903961 - Limpeza e Conservação,"0120000 - Royalties-Petróleo, Xistos e Gás",Bc: 104 / Ag: 59 / CC: 000027487,Autorização de Débito,2039,,,ESTIMATIVA REFERENTE A LIMPEZA NA CIDADE DE ARACAJU - TORRE EMPREENDIMENTOS - CONTRATO 012/2010,ESTIMATIVA REFERENTE A LIMPEZA NA CIDADE DE ARACAJU - TORRE EMPREENDIMENTOS - CONTRATO 012/2010 - NF 3902 - PERIODO AGOSTO/2015.
