orgao,unidade,data,empenho,processo,credor,cpf_cnpj,pago,retido,anulacao,acao,funcao,subfuncao,programa,categoria_economica,natureza_despesa,modalidade_aplicacao,elemento,subelemento,fonte_de_recurso,conta_banco,tipo,no_doc,data_atesto,responsavel_atesto,historico_empenho,historico_pagamento
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26049 - SECRETARIA MUN DE OBRAS PÚBLICAS,30/12/2021,1201002,1230067,VIA NORTE CONSTRUÇÕES E SERVIÇOS DE LOCAÇÃO DE MÃO DE OBRA EIRELI,07.383.716/0001-64,"R$ 754.024,67","R$ 0,00","R$ 0,00",2059 - MANUTENÇÃO DE LIMPEZA PÚBLICA,15 - Urbanismo,451 - Infraestrutura Urbana,0126 - CONSTRUINDO CIDADANIA,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33903900 - Outros Serviços de Terceiros - Pessoa Jurídica,33903961 - Limpeza e Conservação,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,1489,,,"CORRESPONDENTE AO 2º TERMO ADITIVO PARA OS SERVIÇOS DE COLETA DE LIXO URBANO E SERVIÇOS DE LIMPEZA URBANO, PARA ATENDER AS NECESSIDADES DO MUNICÍPIO NO CORRENTE EXERCICIO - ALTERAÇÃO DE FONTE DE RECURSO DO EMPENHO 0108006",REF. COLETA SELETIVA DE LIXO CONF NF 0462 - MES 10/2021 -
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26038 - SECRETARIA MUNICIPAL DE FINANÇAS,30/12/2021,0503012,1230068,BANCO DO BRASIL SA,00.000.000/0001-91,"R$ 10,45","R$ 0,00","R$ 0,00",2029 - MANUTENÇÃO DOS SERVIÇOS DA SECRETARIA DE FINANÇAS,04 - Administração,123 - Administração Financeira,0142 - ADMINISTRAÇÃO EFICIENTE,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33903900 - Outros Serviços de Terceiros - Pessoa Jurídica,33903964 - Serviços Bancários,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,3,,,CORRESPONDENTE A DÉBITOS DE TARIFAS BANCÁRIAS NA CONTA DO ROYALTIES NO CORRENTE EXERCICIO.,CORRESPONDENTE A DÉBITOS DE TARIFAS BANCÁRIAS NA CONTA DO ROYALTIES NO CORRENTE EXERCICIO. PAGAMENTO NESTA DATA
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26056 - SECRETARIA DE GOVERNO,29/12/2021,1123010,1229001,MACEDO DANTAS & RAMALHO ADVOCACIA,06.337.074/0001-02,"R$ 92.454,17","R$ 1.386,81","R$ 0,00",2201 - MANUTENÇÃO DOS SERVIÇOS DA SECRETARIA DE GOVERNO,04 - Administração,122 - Administração Geral,0142 - ADMINISTRAÇÃO EFICIENTE,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33903500 - Serviços de Consultoria,33903502 - Consultoria ou Assessoria Tecnica ou Juridica Realizada Por Pessoa Juridica,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,1426,,,"CORRESPONDENTE AO 1º TERMO ADITIVO PARA A CONTRAÇÃO DE EMPRESA PARA A PRESTAÇÃO DE SERVIÇOS TECNICOS-JURIDICOS PARA DAR CONTINUIDADE EM AÇOES JUDICIAIS EM TRAMITE DE ACORDO COM PROCESSO EM JUDICE, ASSIM COMOMOUTRAS MEDIDAS NECESSARIAS ADMINISTRATIVAS OU JUDICIAIS VISANDO A MAJORAÇÃO DOS REPASSES DE ROYALTIES DEVIDOS MENSALMENTE AO MUNICIPIO DE BARRA DOS COQUEIROS.",REF A CONTRATAÇÃO DE EMPRESA PARA A PRESTAÇÃO DE SERVIÇOS JURIDICOS VISANDO A RECUPERAÇÃO DE CREDITOS FINANCEIROS E TRIBUTARIOS CONF NF 2146 - MES 12/2021
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26038 - SECRETARIA MUNICIPAL DE FINANÇAS,23/12/2021,0503011,1223001,SECRETARIA DA RECEITA FEDERAL,00.394.460/0092-89,"R$ 110,87","R$ 0,00","R$ 0,00",2027 - DESPESAS COM PASEP,04 - Administração,123 - Administração Financeira,0142 - ADMINISTRAÇÃO EFICIENTE,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33904700 - Obrigações Tributárias e Contributivas,33904712 - Contribuicao Para O Pis ou Pasep,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 624330,Autorização de Débito,3,,,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE.,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE. PAGAMENTO ESTA DATA
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26038 - SECRETARIA MUNICIPAL DE FINANÇAS,23/12/2021,0503011,1223193,SECRETARIA DA RECEITA FEDERAL,00.394.460/0092-89,"R$ 1.082,22","R$ 0,00","R$ 0,00",2027 - DESPESAS COM PASEP,04 - Administração,123 - Administração Financeira,0142 - ADMINISTRAÇÃO EFICIENTE,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33904700 - Obrigações Tributárias e Contributivas,33904712 - Contribuicao Para O Pis ou Pasep,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,3,,,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE.,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE. PAGAMENTO NESTA DATA
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26038 - SECRETARIA MUNICIPAL DE FINANÇAS,17/12/2021,0503011,1217064,SECRETARIA DA RECEITA FEDERAL,00.394.460/0092-89,"R$ 519,80","R$ 0,00","R$ 0,00",2027 - DESPESAS COM PASEP,04 - Administração,123 - Administração Financeira,0142 - ADMINISTRAÇÃO EFICIENTE,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33904700 - Obrigações Tributárias e Contributivas,33904712 - Contribuicao Para O Pis ou Pasep,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 624330,Autorização de Débito,3,,,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE.,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE. PAGAMENTO NESTA DATA
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26038 - SECRETARIA MUNICIPAL DE FINANÇAS,17/12/2021,0503011,1217065,SECRETARIA DA RECEITA FEDERAL,00.394.460/0092-89,"R$ 8.313,77","R$ 0,00","R$ 0,00",2027 - DESPESAS COM PASEP,04 - Administração,123 - Administração Financeira,0142 - ADMINISTRAÇÃO EFICIENTE,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33904700 - Obrigações Tributárias e Contributivas,33904712 - Contribuicao Para O Pis ou Pasep,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,3,,,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE.,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE. PAGAMENTO NESTA DATA
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26049 - SECRETARIA MUN DE OBRAS PÚBLICAS,10/12/2021,1201002,1210038,VIA NORTE CONSTRUÇÕES E SERVIÇOS DE LOCAÇÃO DE MÃO DE OBRA EIRELI,07.383.716/0001-64,"R$ 574.093,15","R$ 66.566,06","R$ 0,00",2059 - MANUTENÇÃO DE LIMPEZA PÚBLICA,15 - Urbanismo,451 - Infraestrutura Urbana,0126 - CONSTRUINDO CIDADANIA,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33903900 - Outros Serviços de Terceiros - Pessoa Jurídica,33903961 - Limpeza e Conservação,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,1275,,,"CORRESPONDENTE AO 2º TERMO ADITIVO PARA OS SERVIÇOS DE COLETA DE LIXO URBANO E SERVIÇOS DE LIMPEZA URBANO, PARA ATENDER AS NECESSIDADES DO MUNICÍPIO NO CORRENTE EXERCICIO - ALTERAÇÃO DE FONTE DE RECURSO DO EMPENHO 0108006",REF. COLETA SELETIVA DE LIXO CONF NF 0410 - MES 09/2021 - COMPLEMETO
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26049 - SECRETARIA MUN DE OBRAS PÚBLICAS,10/12/2021,1201002,1210039,VIA NORTE CONSTRUÇÕES E SERVIÇOS DE LOCAÇÃO DE MÃO DE OBRA EIRELI,07.383.716/0001-64,"R$ 261.859,93","R$ 60.953,08","R$ 0,00",2059 - MANUTENÇÃO DE LIMPEZA PÚBLICA,15 - Urbanismo,451 - Infraestrutura Urbana,0126 - CONSTRUINDO CIDADANIA,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33903900 - Outros Serviços de Terceiros - Pessoa Jurídica,33903961 - Limpeza e Conservação,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,1275,,,"CORRESPONDENTE AO 2º TERMO ADITIVO PARA OS SERVIÇOS DE COLETA DE LIXO URBANO E SERVIÇOS DE LIMPEZA URBANO, PARA ATENDER AS NECESSIDADES DO MUNICÍPIO NO CORRENTE EXERCICIO - ALTERAÇÃO DE FONTE DE RECURSO DO EMPENHO 0108006",REF. COLETA SELETIVA DE LIXO CONF NF 0462 - MES 10/2021 -
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26038 - SECRETARIA MUNICIPAL DE FINANÇAS,10/12/2021,0503012,1210040,BANCO DO BRASIL SA,00.000.000/0001-91,"R$ 10,45","R$ 0,00","R$ 0,00",2029 - MANUTENÇÃO DOS SERVIÇOS DA SECRETARIA DE FINANÇAS,04 - Administração,123 - Administração Financeira,0142 - ADMINISTRAÇÃO EFICIENTE,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33903900 - Outros Serviços de Terceiros - Pessoa Jurídica,33903964 - Serviços Bancários,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,3,,,CORRESPONDENTE A DÉBITOS DE TARIFAS BANCÁRIAS NA CONTA DO ROYALTIES NO CORRENTE EXERCICIO.,CORRESPONDENTE A DÉBITOS DE TARIFAS BANCÁRIAS NA CONTA DO ROYALTIES NO CORRENTE EXERCICIO. PAGAMENTO NESTA DATA
