orgao,unidade,data,empenho,processo,credor,cpf_cnpj,pago,retido,anulacao,acao,funcao,subfuncao,programa,categoria_economica,natureza_despesa,modalidade_aplicacao,elemento,subelemento,fonte_de_recurso,conta_banco,tipo,no_doc,data_atesto,responsavel_atesto,historico_empenho,historico_pagamento
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26049 - SECRETARIA MUN DE OBRAS PÚBLICAS,30/08/2021,0804002,0830006,VIA NORTE CONSTRUÇÕES E SERVIÇOS DE LOCAÇÃO DE MÃO DE OBRA EIRELI,07.383.716/0001-64,"R$ 788.418,07","R$ 0,00","R$ 0,00",2059 - MANUTENÇÃO DE LIMPEZA PÚBLICA,15 - Urbanismo,451 - Infraestrutura Urbana,0126 - CONSTRUINDO CIDADANIA,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33903900 - Outros Serviços de Terceiros - Pessoa Jurídica,33903961 - Limpeza e Conservação,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,846,,,"CORRESPONDENTE AO 2º TERMO ADITIVO PARA OS SERVIÇOS DE COLETA DE LIXO URBANO E SERVIÇOS DE LIMPEZA URBANO, PARA ATENDER AS NECESSIDADES DO MUNICÍPIO NO CORRENTE EXERCICIO - ALTERAÇÃO DE FONTE DE RECURSO DO EMPENHO 0108006",REF AOS SERVIÇOS DE COLETA DE LIXO URBANO E SERVIÇOS DE LIMPEZA URBANO CONF NF 0327
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26038 - SECRETARIA MUNICIPAL DE FINANÇAS,30/08/2021,0503012,0830007,BANCO DO BRASIL SA,00.000.000/0001-91,"R$ 10,45","R$ 0,00","R$ 0,00",2029 - MANUTENÇÃO DOS SERVIÇOS DA SECRETARIA DE FINANÇAS,04 - Administração,123 - Administração Financeira,0142 - ADMINISTRAÇÃO EFICIENTE,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33903900 - Outros Serviços de Terceiros - Pessoa Jurídica,33903964 - Serviços Bancários,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,3,,,CORRESPONDENTE A DÉBITOS DE TARIFAS BANCÁRIAS NA CONTA DO ROYALTIES NO CORRENTE EXERCICIO.,CORRESPONDENTE A DÉBITOS DE TARIFAS BANCÁRIAS NA CONTA DO ROYALTIES NO CORRENTE EXERCICIO. PAGAMENTO NESTA DATA
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26049 - SECRETARIA MUN DE OBRAS PÚBLICAS,25/08/2021,0804002,0825006,VIA NORTE CONSTRUÇÕES E SERVIÇOS DE LOCAÇÃO DE MÃO DE OBRA EIRELI,07.383.716/0001-64,"R$ 263.090,52","R$ 63.090,52","R$ 0,00",2059 - MANUTENÇÃO DE LIMPEZA PÚBLICA,15 - Urbanismo,451 - Infraestrutura Urbana,0126 - CONSTRUINDO CIDADANIA,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33903900 - Outros Serviços de Terceiros - Pessoa Jurídica,33903961 - Limpeza e Conservação,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,822,,,"CORRESPONDENTE AO 2º TERMO ADITIVO PARA OS SERVIÇOS DE COLETA DE LIXO URBANO E SERVIÇOS DE LIMPEZA URBANO, PARA ATENDER AS NECESSIDADES DO MUNICÍPIO NO CORRENTE EXERCICIO - ALTERAÇÃO DE FONTE DE RECURSO DO EMPENHO 0108006",REF AOS SERVIÇOS DE COLETA DE LIXO URBANO E SERVIÇOS DE LIMPEZA URBANO CONF NF 0327
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26038 - SECRETARIA MUNICIPAL DE FINANÇAS,25/08/2021,0503011,0825001,SECRETARIA DA RECEITA FEDERAL,00.394.460/0092-89,"R$ 14,00","R$ 0,00","R$ 0,00",2027 - DESPESAS COM PASEP,04 - Administração,123 - Administração Financeira,0142 - ADMINISTRAÇÃO EFICIENTE,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33904700 - Obrigações Tributárias e Contributivas,33904712 - Contribuicao Para O Pis ou Pasep,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 624330,Autorização de Débito,3,,,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE.,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE. PAGAMENTO NESTA DATA
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26038 - SECRETARIA MUNICIPAL DE FINANÇAS,25/08/2021,0503011,0825002,SECRETARIA DA RECEITA FEDERAL,00.394.460/0092-89,"R$ 161,55","R$ 0,00","R$ 0,00",2027 - DESPESAS COM PASEP,04 - Administração,123 - Administração Financeira,0142 - ADMINISTRAÇÃO EFICIENTE,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33904700 - Obrigações Tributárias e Contributivas,33904712 - Contribuicao Para O Pis ou Pasep,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,3,,,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE.,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE. PAGAMENTO NESTA DATA
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26056 - SECRETARIA DE GOVERNO,23/08/2021,0715006,0823001,MACEDO DANTAS & RAMALHO ADVOCACIA,06.337.074/0001-02,"R$ 122.043,30","R$ 1.830,65","R$ 0,00",2201 - MANUTENÇÃO DOS SERVIÇOS DA SECRETARIA DE GOVERNO,04 - Administração,122 - Administração Geral,0142 - ADMINISTRAÇÃO EFICIENTE,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33903500 - Serviços de Consultoria,33903502 - Consultoria ou Assessoria Tecnica ou Juridica Realizada Por Pessoa Juridica,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,818,,,"CORRESPONDENTE A CONTRAÇÃO DE EMPRESA PARA A PRESTAÇÃO DE SERVIÇOS TECNICOS-JURIDICOS PARA DAR CONTINUIDADE EM AÇOES JUDICIAIS EM TRAMITE DE ACORDO COM PROCESSO EM JUDICE, ASSIM COMOMOUTRAS MEDIDAS NECESSARIAS ADMINISTRATIVAS OU JUDICIAIS VISANDO A MAJORAÇÃO DOS REPASSES DE ROYALTIES DEVIDOS MENSALMENTE AO MUNICIPIO DE BARRA DOS COQUEIROS. - ALTERAÇÃO DE FONTE DE RECURSO DO EMPENHO 0104098",REF A CONTRATAÇÃO DE EMPRESA PARA A PRESTAÇÃO DE SERVIÇOS JURIDICOS VISANDO A RECUPERAÇÃO DE CREDITOS FINANCEIROS E TRIBUTARIOS CONF NF 2066 - MES 07/2021
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26038 - SECRETARIA MUNICIPAL DE FINANÇAS,18/08/2021,0503011,0818003,SECRETARIA DA RECEITA FEDERAL,00.394.460/0092-89,"R$ 464,11","R$ 0,00","R$ 0,00",2027 - DESPESAS COM PASEP,04 - Administração,123 - Administração Financeira,0142 - ADMINISTRAÇÃO EFICIENTE,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33904700 - Obrigações Tributárias e Contributivas,33904712 - Contribuicao Para O Pis ou Pasep,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 624330,Autorização de Débito,3,,,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE.,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE. PAGAMENTO NESTA DATA
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26038 - SECRETARIA MUNICIPAL DE FINANÇAS,18/08/2021,0503011,0818001,SECRETARIA DA RECEITA FEDERAL,00.394.460/0092-89,"R$ 8.209,46","R$ 0,00","R$ 0,00",2027 - DESPESAS COM PASEP,04 - Administração,123 - Administração Financeira,0142 - ADMINISTRAÇÃO EFICIENTE,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33904700 - Obrigações Tributárias e Contributivas,33904712 - Contribuicao Para O Pis ou Pasep,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,3,,,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE.,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE. PAGAMENTO NESTA DATA
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26038 - SECRETARIA MUNICIPAL DE FINANÇAS,11/08/2021,0503012,0811003,BANCO DO BRASIL SA,00.000.000/0001-91,"R$ 10,45","R$ 0,00","R$ 0,00",2029 - MANUTENÇÃO DOS SERVIÇOS DA SECRETARIA DE FINANÇAS,04 - Administração,123 - Administração Financeira,0142 - ADMINISTRAÇÃO EFICIENTE,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33903900 - Outros Serviços de Terceiros - Pessoa Jurídica,33903964 - Serviços Bancários,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,3,,,CORRESPONDENTE A DÉBITOS DE TARIFAS BANCÁRIAS NA CONTA DO ROYALTIES NO CORRENTE EXERCICIO.,CORRESPONDENTE A DÉBITOS DE TARIFAS BANCÁRIAS NA CONTA DO ROYALTIES NO CORRENTE EXERCICIO. PAGAMENTO NESTA DATA
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26049 - SECRETARIA MUN DE OBRAS PÚBLICAS,11/08/2021,0104109,0811002,JP'FORT ENGENHARIA E CONSULTORIA LTDA,13.014.144/0001-49,"R$ 113.938,32","R$ 14.925,92","R$ 0,00","1034 - CONSTRUÇÃO, RESTAURAÇÃO, DRENAGEM, PAVIMENTAÇÃO E URBANIZAÇÃO DE ÁREAS",15 - Urbanismo,451 - Infraestrutura Urbana,0126 - CONSTRUINDO CIDADANIA,40000000 - DESPESAS DE CAPITAL,44000000 - INVESTIMENTOS,44900000 - APLICAÇÕES DIRETAS,44905100 - Obras e Instalações,44905103 - Obras E/ou Edificações Para Uso Comum do Povo,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,782,,,"EXECUÇÃO DE TERRAPLENAGEM, DRENAGEM PLUVIAL E PAVIMENTAÇÃO A PARALELEPÍPEDO DA RUA NOVA E ADJACÊNCIAS NO POVOADO CAPUÃ","REF. EXECUÇÃO DE TERRAPLENAGEM, DRENAGEM PLUVIAL E PAVIMENTAÇÃO A PARALELEPÍPEDO DA RUA NOVA E ADJACÊNCIAS NO POVOADO CAPUÃ CONF NF 0043 - BOLEIM DE MEDIÇÃO 10"
