orgao,unidade,data,empenho,processo,credor,cpf_cnpj,pago,retido,anulacao,acao,funcao,subfuncao,programa,categoria_economica,natureza_despesa,modalidade_aplicacao,elemento,subelemento,fonte_de_recurso,conta_banco,tipo,no_doc,data_atesto,responsavel_atesto,historico_empenho,historico_pagamento
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26038 - SECRETARIA MUNICIPAL DE FINANÇAS,30/11/2021,1129003,1130009,SECRETARIA DA RECEITA FEDERAL,00.394.460/0092-89,"R$ 37.242,16","R$ 0,00","R$ 0,00",2090 - AMORTIZAÇÃO E ENCARGOS DA DÍVIDA INTERNA,28 - Encargos Especiais,843 - Servico da Divida Interna,0142 - ADMINISTRAÇÃO EFICIENTE,40000000 - DESPESAS DE CAPITAL,46000000 - AMORTIZAÇÃO DA DÍVIDA,46900000 - APLICAÇÕES DIRETAS,46907100 - Principal da Dívida Contratual Resgatado,46907101 - Amortização da Divida Interna Contratual,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,1207,,,"CORRESPONDENTE A PARCELAMENTO DA DIVIDA NAO PREVIDENCIARIA, CONFORME DOCUMENTO N° 0717213283171190-6 (COMPROVANTE DE ADESÃO A NEGOCIAÇÃO), EMITIDO PELA PGFN","CORRESPONDENTE A PARCELAMENTO DA DIVIDA NAO PREVIDENCIARIA, CONFORME DOCUMENTO N° 0717213283171190-6 (COMPROVANTE DE ADESÃO A NEGOCIAÇÃO), EMITIDO PELA PGFN"
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26038 - SECRETARIA MUNICIPAL DE FINANÇAS,30/11/2021,0503011,1130003,SECRETARIA DA RECEITA FEDERAL,00.394.460/0092-89,"R$ 110,66","R$ 0,00","R$ 0,00",2027 - DESPESAS COM PASEP,04 - Administração,123 - Administração Financeira,0142 - ADMINISTRAÇÃO EFICIENTE,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33904700 - Obrigações Tributárias e Contributivas,33904712 - Contribuicao Para O Pis ou Pasep,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 624330,Autorização de Débito,3,,,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE.,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE. PAGAMENTO NESTA DATA
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26038 - SECRETARIA MUNICIPAL DE FINANÇAS,30/11/2021,0503011,1130004,SECRETARIA DA RECEITA FEDERAL,00.394.460/0092-89,"R$ 1.162,90","R$ 0,00","R$ 0,00",2027 - DESPESAS COM PASEP,04 - Administração,123 - Administração Financeira,0142 - ADMINISTRAÇÃO EFICIENTE,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33904700 - Obrigações Tributárias e Contributivas,33904712 - Contribuicao Para O Pis ou Pasep,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,3,,,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE.,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE. PAGAMENTO NESTA DATA
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26038 - SECRETARIA MUNICIPAL DE FINANÇAS,24/11/2021,0503011,1124002,SECRETARIA DA RECEITA FEDERAL,00.394.460/0092-89,"R$ 7.257,73","R$ 0,00","R$ 0,00",2027 - DESPESAS COM PASEP,04 - Administração,123 - Administração Financeira,0142 - ADMINISTRAÇÃO EFICIENTE,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33904700 - Obrigações Tributárias e Contributivas,33904712 - Contribuicao Para O Pis ou Pasep,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,3,,,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE.,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE. PAGAMENTO NESTA DATA
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26038 - SECRETARIA MUNICIPAL DE FINANÇAS,24/11/2021,0503011,1124001,SECRETARIA DA RECEITA FEDERAL,00.394.460/0092-89,"R$ 449,05","R$ 0,00","R$ 0,00",2027 - DESPESAS COM PASEP,04 - Administração,123 - Administração Financeira,0142 - ADMINISTRAÇÃO EFICIENTE,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33904700 - Obrigações Tributárias e Contributivas,33904712 - Contribuicao Para O Pis ou Pasep,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 624330,Autorização de Débito,3,,,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE.,CORRESPONDENTE AS DESPESAS DE PASEP DAS RECEITAS CONTRIBUTIVAS DEBITADAS NA CONTA DOS ROYALTIES NO EXERCÍCIO CORRENTE. PAGAMENTO NESTA DATA
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26049 - SECRETARIA MUN DE OBRAS PÚBLICAS,05/11/2021,1026002,1105001,VIA NORTE CONSTRUÇÕES E SERVIÇOS DE LOCAÇÃO DE MÃO DE OBRA EIRELI,07.383.716/0001-64,"R$ 450.000,00","R$ 0,00","R$ 0,00",2059 - MANUTENÇÃO DE LIMPEZA PÚBLICA,15 - Urbanismo,451 - Infraestrutura Urbana,0126 - CONSTRUINDO CIDADANIA,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33903900 - Outros Serviços de Terceiros - Pessoa Jurídica,33903961 - Limpeza e Conservação,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,1111,,,"CORRESPONDENTE AO 2º TERMO ADITIVO PARA OS SERVIÇOS DE COLETA DE LIXO URBANO E SERVIÇOS DE LIMPEZA URBANO, PARA ATENDER AS NECESSIDADES DO MUNICÍPIO NO CORRENTE EXERCICIO - ALTERAÇÃO DE FONTE DE RECURSO DO EMPENHO 0108006",REF. COLETA SELETIVA DE LIXO CONF NF 0410 - COMPLEMENTO
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26038 - SECRETARIA MUNICIPAL DE FINANÇAS,05/11/2021,0503012,1105005,BANCO DO BRASIL SA,00.000.000/0001-91,"R$ 10,45","R$ 0,00","R$ 0,00",2029 - MANUTENÇÃO DOS SERVIÇOS DA SECRETARIA DE FINANÇAS,04 - Administração,123 - Administração Financeira,0142 - ADMINISTRAÇÃO EFICIENTE,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33903900 - Outros Serviços de Terceiros - Pessoa Jurídica,33903964 - Serviços Bancários,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,3,,,CORRESPONDENTE A DÉBITOS DE TARIFAS BANCÁRIAS NA CONTA DO ROYALTIES NO CORRENTE EXERCICIO.,CORRESPONDENTE A DÉBITOS DE TARIFAS BANCÁRIAS NA CONTA DO ROYALTIES NO CORRENTE EXERCICIO. PAGAMENTO NESTA DATA
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26049 - SECRETARIA MUN DE OBRAS PÚBLICAS,03/11/2021,1103006,1103007,VIA NORTE CONSTRUÇÕES E SERVIÇOS DE LOCAÇÃO DE MÃO DE OBRA EIRELI,07.383.716/0001-64,"R$ 200.030,32","R$ 0,00","R$ 0,00",2059 - MANUTENÇÃO DE LIMPEZA PÚBLICA,15 - Urbanismo,451 - Infraestrutura Urbana,0126 - CONSTRUINDO CIDADANIA,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33903900 - Outros Serviços de Terceiros - Pessoa Jurídica,33903961 - Limpeza e Conservação,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,1103,,,"CORRESPONDENTE AO 2º TERMO ADITIVO PARA OS SERVIÇOS DE COLETA DE LIXO URBANO E SERVIÇOS DE LIMPEZA URBANO, PARA ATENDER AS NECESSIDADES DO MUNICÍPIO NO CORRENTE EXERCICIO - ALTERAÇÃO DE FONTE DE RECURSO DO EMPENHO 0108006",REF. COLETA SELETIVA DE LIXO CONF NF 0382
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26056 - SECRETARIA DE GOVERNO,03/11/2021,0715006,1103008,MACEDO DANTAS & RAMALHO ADVOCACIA,06.337.074/0001-02,"R$ 90.425,68","R$ 1.356,39","R$ 0,00",2201 - MANUTENÇÃO DOS SERVIÇOS DA SECRETARIA DE GOVERNO,04 - Administração,122 - Administração Geral,0142 - ADMINISTRAÇÃO EFICIENTE,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33903500 - Serviços de Consultoria,33903502 - Consultoria ou Assessoria Tecnica ou Juridica Realizada Por Pessoa Juridica,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,1102,,,"CORRESPONDENTE A CONTRAÇÃO DE EMPRESA PARA A PRESTAÇÃO DE SERVIÇOS TECNICOS-JURIDICOS PARA DAR CONTINUIDADE EM AÇOES JUDICIAIS EM TRAMITE DE ACORDO COM PROCESSO EM JUDICE, ASSIM COMOMOUTRAS MEDIDAS NECESSARIAS ADMINISTRATIVAS OU JUDICIAIS VISANDO A MAJORAÇÃO DOS REPASSES DE ROYALTIES DEVIDOS MENSALMENTE AO MUNICIPIO DE BARRA DOS COQUEIROS. - ALTERAÇÃO DE FONTE DE RECURSO DO EMPENHO 0104098",REF A CONTRATAÇÃO DE EMPRESA PARA A PRESTAÇÃO DE SERVIÇOS JURIDICOS VISANDO A RECUPERAÇÃO DE CREDITOS FINANCEIROS E TRIBUTARIOS CONF NF 2117 - MES 10/2021
26000 - PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS,26038 - SECRETARIA MUNICIPAL DE FINANÇAS,03/11/2021,0503012,1103009,BANCO DO BRASIL SA,00.000.000/0001-91,"R$ 10,45","R$ 0,00","R$ 0,00",2029 - MANUTENÇÃO DOS SERVIÇOS DA SECRETARIA DE FINANÇAS,04 - Administração,123 - Administração Financeira,0142 - ADMINISTRAÇÃO EFICIENTE,30000000 - DESPESAS CORRENTES,33000000 - OUTRAS DESPESAS CORRENTES,33900000 - APLICAÇÕES DIRETAS,33903900 - Outros Serviços de Terceiros - Pessoa Jurídica,33903964 - Serviços Bancários,15300000 - Transferência da União Referente a Royalties do Petróleo,Bc: 001 / Ag: 3611 / CC: 804770,Autorização de Débito,3,,,CORRESPONDENTE A DÉBITOS DE TARIFAS BANCÁRIAS NA CONTA DO ROYALTIES NO CORRENTE EXERCICIO.,CORRESPONDENTE A DÉBITOS DE TARIFAS BANCÁRIAS NA CONTA DO ROYALTIES NO CORRENTE EXERCICIO. PAGAMENTO NESTA DATA
